model,threshold,dataset,image_id,image_file,prompt,pred_len,gt_len,count_accuracy,ap_iou_50_95,ap_iou_50,ap_iou_75,ap_small,ap_medium,ap_large,ar_max_1,ar_max_10,ar_max_100,ar_small,ar_medium,ar_large
owlv2-base-patch16,0,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.05,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.1,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.15,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,1,SAGIT22_C_4175_2022_05_27-65-19.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,1,9,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-base-patch16,0.05,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,1,9,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-base-patch16,0.1,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,1,9,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-base-patch16,0.15,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,1,9,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-base-patch16,0.2,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,2,SAGIT22_C_4175_2022_05_27-25-21.tif,plant,0,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.05,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.1,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.15,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,3,SAGIT22_C_4175_2022_05_27-53-22.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.05,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.1,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.15,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,1,8,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.2,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,4,SAGIT22_C_4175_2022_05_27-32-30.tif,plant,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.05,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.1,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.15,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,5,SAGIT22_C_4175_2022_05_27-34-45.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.05,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.1,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.15,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,6,SAGIT22_C_4175_2022_05_27-68-45.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,1,16,0.0625,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.05,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,1,16,0.0625,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.1,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,1,16,0.0625,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.15,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,7,SAGIT22_C_4175_2022_05_27-67-57.tif,plant,0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,1,15,0.06666666666666665,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.05,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,1,15,0.06666666666666665,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.1,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,1,15,0.06666666666666665,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
owlv2-base-patch16,0.15,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,8,SAGIT22_C_4175_2022_05_27-35-60.tif,plant,0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,1,14,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-base-patch16,0.05,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,1,14,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-base-patch16,0.1,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,1,14,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
owlv2-base-patch16,0.15,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.99,1,9,SAGIT22_C_4175_2022_05_27-75-67.tif,plant,0,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.05,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.1,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.15,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.2,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.25,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.3,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.4,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.5,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.6,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.7,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.8,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.9,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
owlv2-base-patch16,0.98,1,10,SAGIT22_C_4175_2022_05_27-35-78.tif,plant,0,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
