model_id,score_threshold,r_squared,rmse,errors,gt_values,count_accuracy_avg,count_accuracy_sd,ap_iou_50_95,ap_iou_50,ap_iou_75,ap_small,ap_medium,ap_large,ar_max_1,ar_max_10,ar_max_100,ar_small,ar_medium,ar_large
yolov5nu_dataset_3_exp_dataset_quality_51,0.6,,14.0,[14],[15],0.06666666666666665,0.0,0.007920792079207917,0.0099009900990099,0.0099009900990099,0.007920792079207917,-1.0,-1.0,0.0032388663967611335,0.0032388663967611335,0.0032388663967611335,0.0032388663967611335,-1.0,-1.0
yolov5nu_dataset_3_exp_dataset_quality_52,0.29,-8.566724436741769,6.434283176858165,"[5, 9, 6, 8, 6, 8, 7, 5, 8, 6, 5, 12, 5, 3, 7, 6, 5, 1, 3, 5]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.5078633866133866,0.1827461281697653,0.23804135335051643,0.4720811147902526,0.22365200556947284,0.23804135335051643,-1.0,-1.0,0.03643724696356276,0.29149797570850206,0.2955465587044534,0.2955465587044534,-1.0,-1.0
yolov5nu_dataset_3_exp_dataset_quality_52,0.4,-28.951298701298697,11.090536506409418,"[12, 12, 9, 11, 13, 11, 12, 7, 13, 14, 9, 12, 8, 7, 13]","[13, 14, 10, 12, 14, 12, 15, 8, 14, 15, 11, 14, 11, 11, 15]",0.141022866022866,0.08166246359486716,0.05389588711618415,0.10891089108910891,0.05402640264026403,0.05389588711618415,-1.0,-1.0,0.0291497975708502,0.05951417004048583,0.05951417004048583,0.05951417004048583,-1.0,-1.0
yolov5nu_dataset_3_exp_dataset_quality_52,0.5,-33.625,11.76860229593982,"[14, 9]","[15, 11]",0.12424242424242427,0.05757575757575761,0.013531353135313532,0.019801980198019802,0.019801980198019802,0.013531353135313532,-1.0,-1.0,0.005263157894736842,0.008906882591093117,0.008906882591093117,0.008906882591093117,-1.0,-1.0
yolov5nu_dataset_3_exp_dataset_quality_53,0.29,-27.492268041237114,9.912954487269003,"[12, 9, 11, 11, 7, 12, 7, 13, 9, 12, 7, 8, 4, 11, 11]","[14, 11, 12, 14, 12, 15, 9, 14, 11, 14, 11, 10, 11, 15, 14]",0.23588263588263586,0.13844397211308504,0.07726843783036427,0.16552087102397947,0.07004322612712399,0.07726843783036427,-1.0,-1.0,0.03279352226720648,0.08947368421052632,0.08947368421052632,0.08947368421052632,-1.0,-1.0
yolov5nu_dataset_3_exp_dataset_quality_53,0.4,-51.557692307692314,12.322066926183016,"[13, 14, 13, 9, 10, 14]","[14, 15, 14, 11, 11, 15]",0.09148629148629149,0.04122465967444041,0.016980198019801978,0.0297029702970297,0.017821782178217824,0.016980198019801978,-1.0,-1.0,0.012550607287449392,0.015384615384615385,0.015384615384615385,0.015384615384615385,-1.0,-1.0
yolov5nu_dataset_3_exp_dataset_quality_53,0.5,,13.0,[13],[14],0.0714285714285714,0.0,0.007920792079207917,0.0099009900990099,0.0099009900990099,0.007920792079207917,-1.0,-1.0,0.0032388663967611335,0.0032388663967611335,0.0032388663967611335,0.0032388663967611335,-1.0,-1.0
yolov5nu_dataset_3_exp_dataset_quality_56,0.29,-800.0,13.341664064126334,"[13, 14, 13]","[14, 15, 14]",0.06984126984126982,0.002244783432338238,0.008910891089108907,0.0099009900990099,0.0099009900990099,0.008910891089108907,-1.0,-1.0,0.006477732793522267,0.006477732793522267,0.006477732793522267,0.006477732793522267,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_58,0.29,0.9555884529977794,0.7745966692414834,"[0, 0, 1, -1, -1, 0, 0, 0, 0, 0, 2, -1, 0, -1, 1, 0, -1, -1, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9557303113553113,0.053618876476561335,0.5815505599233196,0.958424455790504,0.6882939768969916,0.5815505599233196,-1.0,-1.0,0.060256410256410264,0.5068376068376068,0.658974358974359,0.658974358974359,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_58,0.4,0.9666913397483345,0.6708203932499369,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, -1, 1, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9686469780219781,0.051245319939557825,0.5815505599233196,0.958424455790504,0.6882939768969916,0.5815505599233196,-1.0,-1.0,0.060256410256410264,0.5068376068376068,0.658974358974359,0.658974358974359,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_58,0.5,0.9703923019985197,0.6324555320336759,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 1, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9757898351648352,0.044749911265284256,0.5815505599233196,0.958424455790504,0.6882939768969916,0.5815505599233196,-1.0,-1.0,0.060256410256410264,0.5068376068376068,0.658974358974359,0.658974358974359,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_58,0.6,0.9703923019985197,0.6324555320336759,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 1, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9757898351648352,0.044749911265284256,0.5815505599233196,0.958424455790504,0.6882939768969916,0.5815505599233196,-1.0,-1.0,0.060256410256410264,0.5068376068376068,0.658974358974359,0.658974358974359,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_58,0.7,0.9444855662472242,0.8660254037844386,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, -1, 0, 0, 1, 0, -1, 0, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9609981684981685,0.0604583938771989,0.5788451053479182,0.9486859273525073,0.6802360282449835,0.5788451053479182,-1.0,-1.0,0.060256410256410264,0.5068376068376068,0.655982905982906,0.655982905982906,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_58,0.8,0.4855662472242783,2.6362852652928135,"[0, 4, 2, 0, 3, 0, 3, 0, 0, 1, 5, 0, 1, 0, 5, 2, 6, 0, 0, 3]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.8439468864468864,0.17738480693182052,0.5106263908376906,0.8218672223655694,0.6066230024857128,0.5106263908376906,-1.0,-1.0,0.060256410256410264,0.48247863247863243,0.5782051282051281,0.5782051282051281,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_58,0.9,-16.0625,12.03566129704317,"[6, 10, 14, 12, 15, 13, 12]","[7, 13, 15, 15, 16, 16, 14]",0.147592883307169,0.059871403171910156,0.037801637306587796,0.05657708628005658,0.05529124341005529,0.037801637306587796,-1.0,-1.0,0.01965811965811966,0.03846153846153846,0.03846153846153846,0.03846153846153846,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_59,0.29,0.9444855662472242,0.8660254037844386,"[0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 2, -1, 0, -2, 1, 1, -1, 0, 0, -1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9437957875457874,0.07666066255876304,0.5282765322387692,0.9047382002114157,0.6002152589132368,0.5282765322387692,-1.0,-1.0,0.041025641025641026,0.48418803418803424,0.653846153846154,0.653846153846154,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_59,0.4,0.9444855662472242,0.8660254037844386,"[0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 2, -1, 0, -2, 1, 1, -1, 0, 0, -1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9437957875457874,0.07666066255876304,0.5282765322387692,0.9047382002114157,0.6002152589132368,0.5282765322387692,-1.0,-1.0,0.041025641025641026,0.48418803418803424,0.653846153846154,0.653846153846154,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_59,0.5,0.9444855662472242,0.8660254037844386,"[0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 2, -1, 0, -2, 1, 1, -1, 0, 0, -1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9437957875457874,0.07666066255876304,0.5282765322387692,0.9047382002114157,0.6002152589132368,0.5282765322387692,-1.0,-1.0,0.041025641025641026,0.48418803418803424,0.653846153846154,0.653846153846154,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_59,0.6,0.9444855662472242,0.8660254037844386,"[0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, -1, 0, -1, 1, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9494505494505494,0.06803868306211515,0.5209006904352779,0.8953086858314062,0.5925893899433611,0.5209006904352779,-1.0,-1.0,0.041025641025641026,0.4782051282051283,0.6452991452991454,0.6452991452991454,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_59,0.7,0.5410806809770541,2.4899799195977463,"[0, 4, 1, 1, 2, 0, 4, 1, 1, 0, 3, 0, 0, 0, 8, 1, 3, 0, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.8757234432234432,0.15170977401297664,0.45842649213607806,0.7976374363779088,0.5181518151815182,0.45842649213607806,-1.0,-1.0,0.041025641025641026,0.4636752136752137,0.5692307692307692,0.5692307692307692,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_59,0.8,-8.024064171122996,11.61895003862225,"[6, 13, 14, 15, 7]","[7, 15, 15, 16, 8]",0.10607142857142855,0.03436828681098309,0.013267326732673267,0.0297029702970297,0.011881188118811881,0.013267326732673267,-1.0,-1.0,0.010683760683760684,0.013247863247863248,0.013247863247863248,0.013247863247863248,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_60,0.29,0.9703923019985197,0.6324555320336759,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, -1, 0, 0, 0, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.969368131868132,0.05441381230393745,0.5907947724239125,0.9596679117137186,0.6165178818588919,0.5907947724239125,-1.0,-1.0,0.055982905982905985,0.535042735042735,0.6876068376068376,0.6876068376068376,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_60,0.4,0.9740932642487047,0.5916079783099616,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9765109890109891,0.04823932539110708,0.5907947724239125,0.9596679117137186,0.6165178818588919,0.5907947724239125,-1.0,-1.0,0.055982905982905985,0.535042735042735,0.6876068376068376,0.6876068376068376,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_60,0.5,0.9740932642487047,0.5916079783099616,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9765109890109891,0.04823932539110708,0.5907947724239125,0.9596679117137186,0.6165178818588919,0.5907947724239125,-1.0,-1.0,0.055982905982905985,0.535042735042735,0.6876068376068376,0.6876068376068376,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_60,0.6,0.9555884529977794,0.7745966692414834,"[0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, -1, 0, 0, 0, 0, 0, 0, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.958356227106227,0.07164009533988679,0.5817487421793363,0.9498515165403667,0.6088028246388842,0.5817487421793363,-1.0,-1.0,0.055982905982905985,0.5277777777777778,0.6764957264957265,0.6764957264957265,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_60,0.7,0.156180606957809,3.3763886032268267,"[0, 3, 1, 6, 2, 4, 3, 2, 3, 2, 5, 4, 0, 1, 5, 1, 6, 0, 4, 4]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.7551717032967032,0.1638974667064782,0.459676690805412,0.7347494327069094,0.4773900482168148,0.459676690805412,-1.0,-1.0,0.055982905982905985,0.482051282051282,0.5324786324786325,0.5324786324786325,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_60,0.8,,15.0,[15],[16],0.0625,0.0,0.008910891089108907,0.0099009900990099,0.0099009900990099,0.008910891089108907,-1.0,-1.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_61,0.29,0.9740932642487047,0.5916079783099616,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 0, 0, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9805021367521368,0.04012584274150848,0.6306091877544563,0.9612649181108772,0.7789463622260633,0.6306091877544563,-1.0,-1.0,0.06410256410256411,0.5491452991452992,0.7089743589743589,0.7089743589743589,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_61,0.4,0.9629903774981495,0.7071067811865476,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, -1, 0, 0, 1, 0, -1, 0, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9654723748473748,0.0513555883811457,0.6249712430038429,0.9515301815187773,0.7704414562632029,0.6249712430038429,-1.0,-1.0,0.06410256410256411,0.5452991452991454,0.7017094017094017,0.7017094017094017,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_61,0.5,0.9037749814951888,1.140175425099138,"[1, 1, 0, 1, 0, 0, 3, 1, 1, 0, 2, -1, 0, 0, 2, 0, -1, 0, 1, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9315735653235653,0.06538604491160302,0.6072595725232935,0.9223437846182176,0.7534496655509509,0.6072595725232935,-1.0,-1.0,0.06410256410256411,0.5410256410256411,0.6833333333333333,0.6833333333333333,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_61,0.6,0.47076239822353805,2.6739483914241875,"[2, 5, 1, 4, 2, 1, 3, 3, 3, 1, 4, 1, 2, 0, 4, 0, 3, 0, 3, 3]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.7945985958485959,0.15800236298507922,0.5267210616840925,0.7854975589724872,0.6585051506924201,0.5267210616840925,-1.0,-1.0,0.06410256410256411,0.5081196581196582,0.5897435897435898,0.5897435897435898,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_61,0.7,-13.049645390070921,11.012979355547449,"[8, 14, 12, 9, 13, 13, 15, 9, 9, 5, 14, 11, 5, 11]","[9, 15, 15, 13, 14, 15, 16, 13, 15, 7, 16, 16, 8, 14]",0.2123517355660213,0.11435438042533559,0.1071982503999951,0.15581031787389266,0.1419431416825893,0.1071982503999951,-1.0,-1.0,0.04401709401709402,0.11538461538461539,0.11538461538461539,0.11538461538461539,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_62,0.29,0.9814951887490747,0.5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 1, 0, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.979635989010989,0.0385682603687336,0.6486797305560915,0.9672836848902283,0.7894677326981384,0.6486797305560915,-1.0,-1.0,0.06324786324786326,0.55,0.7217948717948718,0.7217948717948718,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_62,0.4,0.9703923019985197,0.6324555320336759,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 0, 1, 1, 0, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9765109890109891,0.04400463059939383,0.6486797305560915,0.9672836848902283,0.7894677326981384,0.6486797305560915,-1.0,-1.0,0.06324786324786326,0.55,0.7217948717948718,0.7217948717948718,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_62,0.5,0.9592894152479645,0.7416198487095663,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9588690476190476,0.05610696098906598,0.6384450138717532,0.9475027502750273,0.7807290327411861,0.6384450138717532,-1.0,-1.0,0.06324786324786326,0.5457264957264958,0.7076923076923076,0.7076923076923076,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_62,0.6,0.14507772020725385,3.398529093593286,"[2, 5, 2, 3, 2, 0, 4, 2, 2, 3, 5, 3, 2, 1, 5, 2, 8, 0, 2, 4]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.7359264346764347,0.1864626576016105,0.5000192924515061,0.7497902332606141,0.6177603438508887,0.5000192924515061,-1.0,-1.0,0.06324786324786326,0.47905982905982897,0.5534188034188035,0.5534188034188035,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_62,0.7,,8.0,[8],[9],0.11111111111111116,0.0,0.008910891089108907,0.0099009900990099,0.0099009900990099,0.008910891089108907,-1.0,-1.0,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_63,0.29,0.9703923019985197,0.6324555320336759,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9774038461538461,0.04169408614571888,0.6801562642978488,0.9648091024903198,0.8219202551554297,0.6801562642978488,-1.0,-1.0,0.06965811965811966,0.5764957264957264,0.7431623931623931,0.7431623931623931,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_63,0.4,0.9518874907475944,0.806225774829855,"[0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 1, -1, 0, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9592490842490842,0.06764677954886442,0.6716558977977969,0.9452227404831173,0.8129166600900679,0.6716558977977969,-1.0,-1.0,0.06965811965811966,0.5717948717948718,0.735042735042735,0.735042735042735,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_63,0.5,0.9222797927461139,1.02469507659596,"[0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 1, -1, 0, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9529990842490841,0.07476722434627499,0.6654387874613344,0.9354246857877797,0.8039296820971142,0.6654387874613344,-1.0,-1.0,0.06965811965811966,0.5717948717948718,0.7277777777777777,0.7277777777777777,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_63,0.6,0.3301258327165063,3.0083217912982647,"[1, 5, 1, 4, 2, 0, 4, 2, 1, 2, 6, 3, 1, 0, 6, 3, 3, 1, 2, 2]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.7865163308913309,0.14570662988230337,0.5566588128697247,0.7691522747628934,0.6702863900337197,0.5566588128697247,-1.0,-1.0,0.06965811965811966,0.5405982905982906,0.6051282051282051,0.6051282051282051,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_63,0.7,-6.3539288112827395,10.464224768228174,"[8, 6, 13, 11, 5, 15, 15, 6, 13, 5]","[9, 7, 15, 13, 7, 16, 16, 8, 14, 6]",0.14399572649572648,0.07188709082560799,0.05005500550055006,0.0594059405940594,0.0594059405940594,0.05005500550055006,-1.0,-1.0,0.035897435897435895,0.05042735042735043,0.05042735042735043,0.05042735042735043,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_64,0.29,0.9666913397483345,0.6708203932499369,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1, -1, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.969345238095238,0.05154999032267196,0.6668659701212373,0.9547600628843212,0.7727568662418528,0.6668659701212373,-1.0,-1.0,0.06965811965811966,0.5824786324786324,0.7367521367521367,0.7367521367521367,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_64,0.4,0.9666913397483345,0.6708203932499369,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1, -1, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.969345238095238,0.05154999032267196,0.6668659701212373,0.9547600628843212,0.7727568662418528,0.6668659701212373,-1.0,-1.0,0.06965811965811966,0.5824786324786324,0.7367521367521367,0.7367521367521367,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_64,0.5,0.9296817172464841,0.9746794344808963,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 0, 2, 1, 0, 1, 0, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9456112637362637,0.06028304234563914,0.6493402548387116,0.9254294660235255,0.7553698984662799,0.6493402548387116,-1.0,-1.0,0.06965811965811966,0.5807692307692307,0.717948717948718,0.717948717948718,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_64,0.6,-0.45447816432272403,4.4328320518603,"[2, 6, 1, 7, 4, 4, 5, 1, 2, 4, 7, 4, 4, 0, 7, 6, 5, 4, 3, 3]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.6607936507936507,0.1717517801987295,0.469630401062411,0.6498243372724368,0.5598030132501912,0.469630401062411,-1.0,-1.0,0.06965811965811966,0.49957264957264946,0.5200854700854701,0.5200854700854701,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_64,0.7,,8.0,[8],[9],0.11111111111111116,0.0,0.007920792079207917,0.0099009900990099,0.0099009900990099,0.007920792079207917,-1.0,-1.0,0.0034188034188034192,0.0034188034188034192,0.0034188034188034192,0.0034188034188034192,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_65,0.29,0.9592894152479645,0.7416198487095663,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, -1, 0, -1, 1, 0, 0, 1, 1, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.95933836996337,0.0540226148987539,0.5795537954951855,0.9562708217954202,0.6700248424979804,0.5795537954951855,-1.0,-1.0,0.061111111111111116,0.5132478632478632,0.6576923076923078,0.6576923076923078,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_65,0.4,0.9666913397483345,0.6708203932499369,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 1, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9703273809523809,0.04873479870850736,0.5743496731817253,0.9562700565902188,0.6619829184354141,0.5743496731817253,-1.0,-1.0,0.061111111111111116,0.5132478632478632,0.6547008547008548,0.6547008547008548,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_65,0.5,-0.18060695780903036,3.9937451095431715,"[1, 5, 2, 6, 7, 2, 3, 2, 3, 3, 4, 2, 2, 1, 8, 2, 7, 1, 5, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.716839133089133,0.15565135951717435,0.4304370636229174,0.6991166182486512,0.49606559370164116,0.4304370636229174,-1.0,-1.0,0.061111111111111116,0.4465811965811965,0.48931623931623924,0.48931623931623924,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_65,0.6,-7.519417475728156,10.261578825892242,"[7, 7, 6, 14, 10, 12, 6, 15, 7, 13]","[9, 8, 7, 15, 13, 15, 7, 16, 8, 14]",0.13893009768009768,0.05927941910694942,0.03858400125726858,0.0594059405940594,0.05478547854785478,0.03858400125726858,-1.0,-1.0,0.02863247863247863,0.0405982905982906,0.0405982905982906,0.0405982905982906,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_66,0.29,0.9333826794966691,0.9486832980505138,"[0, 0, 0, 0, 1, 0, 0, 1, -1, 2, 2, -1, 0, -1, 1, 1, -1, -1, 0, -1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9299862637362637,0.07482446139898712,0.4883717282573842,0.9167677380996382,0.4562745394828895,0.4883717282573842,-1.0,-1.0,0.05427350427350427,0.46239316239316236,0.597008547008547,0.597008547008547,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_66,0.4,0.8778682457438934,1.284523257866513,"[0, 1, 1, 1, 1, 0, 2, 1, -1, 2, 2, 0, 2, 0, 3, 1, -1, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.9187728937728938,0.07688987514978016,0.4699934594430953,0.8787068876105983,0.43647082165936973,0.4699934594430953,-1.0,-1.0,0.05427350427350427,0.455982905982906,0.5739316239316239,0.5739316239316239,-1.0,-1.0
yolov5su_dataset_1_exp_dataset_quality_66,0.5,-2.1754256106587713,6.549809157525126,"[1, 6, 3, 7, 5, 10, 12, 4, 6, 6, 8, 1, 7, 1, 10, 6, 11, 4, 3, 3]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.5104242979242979,0.2375502914356495,0.2648497851264109,0.48193554649582604,0.25276718733837655,0.2648497851264109,-1.0,-1.0,0.05427350427350427,0.31239316239316234,0.32264957264957267,0.32264957264957267,-1.0,-1.0
