model_id,score_threshold,r_squared,rmse,mape,errors,gt_values,count_accuracy_avg,count_accuracy_sd,ap_iou_50_95,ap_iou_50,ap_iou_75,ap_small,ap_medium,ap_large,ar_max_1,ar_max_10,ar_max_100,ar_small,ar_medium,ar_large
yolov5lu_dataset_1_exp_dataset_size_27,0.6,-0.6432272390821614,4.711687595755898,18.05425824175824,"[0, -3, 2, 0, -4, 0, 0, 1, 2, 1, 2, -2, 0, 0, -16, 1, -12, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.8194574175824176,0.2824288655689206,0.30450884042309745,0.7622965562093365,0.15058151284434151,0.30450884042309745,-1.0,-1.0,0.04145299145299146,0.32564102564102565,0.44914529914529916,0.44914529914529916,-1.0,-1.0
yolov5lu_dataset_1_exp_dataset_size_27,0.7,-0.4877868245743895,4.483302354291979,16.137591575091577,"[0, -1, 2, 0, -2, 1, 0, 1, 2, 1, 2, -2, 0, 0, -16, 1, -11, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.8386240842490842,0.26625919623892563,0.30370678347321645,0.7542759867105261,0.15058151284434151,0.30370678347321645,-1.0,-1.0,0.04145299145299146,0.32564102564102565,0.44743589743589746,0.44743589743589746,-1.0,-1.0
yolov5lu_dataset_1_exp_dataset_size_27,0.8,-0.23982235381199124,4.092676385936225,14.743360805860807,"[0, 0, 2, 0, -2, 1, 0, 1, 2, 1, 3, -2, 0, 0, -15, 1, -9, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.8525663919413919,0.2398036331135099,0.30370678347321645,0.7542759867105261,0.15058151284434151,0.30370678347321645,-1.0,-1.0,0.04145299145299146,0.32564102564102565,0.44700854700854703,0.44700854700854703,-1.0,-1.0
yolov5lu_dataset_1_exp_dataset_size_27,0.9,-0.18430792005921548,4.0,16.899725274725274,"[0, 3, 2, 0, 0, 1, 1, 2, 3, 1, 3, -2, 0, 0, -15, 2, -7, 0, 0, 0]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.8310027472527473,0.2288463686297687,0.29717048428515574,0.7376970458288862,0.15058151284434151,0.29717048428515574,-1.0,-1.0,0.04145299145299146,0.32350427350427347,0.4401709401709402,0.4401709401709402,-1.0,-1.0
yolov5lu_dataset_1_exp_dataset_size_27,0.95,-0.1695040710584752,3.9749213828703582,22.228098290598293,"[2, 4, 2, 1, 3, 2, 3, 2, 5, 1, 3, -1, 0, 0, -13, 3, -7, 0, 1, 1]","[9, 8, 7, 15, 15, 13, 14, 7, 15, 7, 16, 13, 15, 7, 16, 16, 13, 8, 14, 6]",0.7777190170940173,0.19738649864158314,0.2815305692426355,0.6948532691106948,0.1419141914191419,0.2815305692426355,-1.0,-1.0,0.04145299145299146,0.31837606837606836,0.4166666666666667,0.4166666666666667,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.29,-1.1108490566037732,2.9916550603303182,20.4783411033411,"[-1, 5, 1, 2, 3, 5, 0, 2, 6, 0, 2, 1, 4, 3, 1, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.795216588966589,0.1691759383897689,0.38237550623356986,0.7523408830529914,0.33902187898370467,0.38237550623356986,-1.0,-1.0,0.05040322580645161,0.4004032258064516,0.4479838709677419,0.4479838709677419,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.4,-1.1933962264150941,3.0495901363953815,21.4783411033411,"[-1, 5, 1, 2, 3, 5, 2, 2, 6, 0, 2, 1, 4, 3, 2, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.785216588966589,0.16118432139927946,0.3814638309076214,0.7523408830529914,0.33902187898370467,0.3814638309076214,-1.0,-1.0,0.05040322580645161,0.4004032258064516,0.4467741935483871,0.4467741935483871,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.5,-1.1933962264150941,3.0495901363953815,21.4783411033411,"[-1, 5, 1, 2, 3, 5, 2, 2, 6, 0, 2, 1, 4, 3, 2, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.785216588966589,0.16118432139927946,0.3814638309076214,0.7523408830529914,0.33902187898370467,0.3814638309076214,-1.0,-1.0,0.05040322580645161,0.4004032258064516,0.4467741935483871,0.4467741935483871,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.6,-1.1933962264150941,3.0495901363953815,21.4783411033411,"[-1, 5, 1, 2, 3, 5, 2, 2, 6, 0, 2, 1, 4, 3, 2, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.785216588966589,0.16118432139927946,0.3814638309076214,0.7523408830529914,0.33902187898370467,0.3814638309076214,-1.0,-1.0,0.05040322580645161,0.4004032258064516,0.4467741935483871,0.4467741935483871,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.7,-1.1933962264150941,3.0495901363953815,21.4783411033411,"[-1, 5, 1, 2, 3, 5, 2, 2, 6, 0, 2, 1, 4, 3, 2, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.785216588966589,0.16118432139927946,0.3814638309076214,0.7523408830529914,0.33902187898370467,0.3814638309076214,-1.0,-1.0,0.05040322580645161,0.4004032258064516,0.4467741935483871,0.4467741935483871,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.8,-1.2523584905660377,3.0903074280724887,22.03389665889666,"[-1, 5, 1, 2, 3, 5, 2, 3, 6, 0, 2, 1, 4, 3, 2, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.7796610334110334,0.1632466191860833,0.37841927645217593,0.7429844474094272,0.3330812849242988,0.37841927645217593,-1.0,-1.0,0.05040322580645161,0.39798387096774196,0.4443548387096774,0.4443548387096774,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.9,-1.3938679245283017,3.1859064644147983,22.700563325563326,"[-1, 5, 1, 2, 3, 5, 4, 3, 6, 0, 2, 1, 4, 3, 2, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.7729943667443668,0.16227701010942813,0.37662787903832284,0.7429819090845288,0.3330812849242988,0.37662787903832284,-1.0,-1.0,0.05040322580645161,0.39798387096774196,0.4431451612903226,0.4431451612903226,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_28,0.95,-1.3938679245283017,3.1859064644147983,22.700563325563326,"[-1, 5, 1, 2, 3, 5, 4, 3, 6, 0, 2, 1, 4, 3, 2, 4, 0, 1, 5, 1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.7729943667443668,0.16227701010942813,0.37662787903832284,0.7429819090845288,0.3330812849242988,0.37662787903832284,-1.0,-1.0,0.05040322580645161,0.39798387096774196,0.4431451612903226,0.4431451612903226,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.29,-12.276859504132233,6.298147875897061,40.347307013973676,"[-2, 10, 11, 4, -1, -1, 5, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.5965269298602632,0.25646584057560745,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.10524193548387095,0.12903225806451613,0.12903225806451613,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.4,-12.239669421487605,6.289320754704403,39.553656220322885,"[-2, 10, 11, 4, 0, -1, 5, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.6044634377967711,0.2674867851811615,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.10524193548387095,0.12903225806451613,0.12903225806451613,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.5,-12.239669421487605,6.289320754704403,39.553656220322885,"[-2, 10, 11, 4, 0, -1, 5, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.6044634377967711,0.2674867851811615,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.10524193548387095,0.12903225806451613,0.12903225806451613,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.6,-12.239669421487605,6.289320754704403,39.553656220322885,"[-2, 10, 11, 4, 0, -1, 5, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.6044634377967711,0.2674867851811615,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.10524193548387095,0.12903225806451613,0.12903225806451613,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.7,-12.239669421487605,6.289320754704403,39.553656220322885,"[-2, 10, 11, 4, 0, -1, 5, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.6044634377967711,0.2674867851811615,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.10524193548387095,0.12903225806451613,0.12903225806451613,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.8,-12.239669421487605,6.289320754704403,39.553656220322885,"[-2, 10, 11, 4, 0, -1, 5, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.6044634377967711,0.2674867851811615,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.10524193548387095,0.12903225806451613,0.12903225806451613,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.9,-12.648760330578513,6.385748020222672,40.29439696106362,"[-2, 10, 11, 4, 0, -1, 6, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.5970560303893637,0.266583211035422,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.1032258064516129,0.12701612903225806,0.12701612903225806,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_29,0.95,-12.648760330578513,6.385748020222672,40.29439696106362,"[-2, 10, 11, 4, 0, -1, 6, 5, 8]","[13, 15, 13, 9, 14, 12, 15, 12, 13]",0.5970560303893637,0.266583211035422,0.0977946818669553,0.22509670321870898,0.06377778732368243,0.0977946818669553,-1.0,-1.0,0.01653225806451613,0.1032258064516129,0.12701612903225806,0.12701612903225806,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.29,0.515547263681592,1.4689774459950382,8.940007361059992,"[-3, 0, 0, 0, 0, -2, 2, -1, 2, 0, 2, 0, 2, 1, -1, 0, -1, -2, -2]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9105999263894001,0.07894717639224609,0.17507402771719496,0.6154889693202749,0.034008364841819475,0.17507402771719496,-1.0,-1.0,0.025,0.2358870967741935,0.2899193548387097,0.2899193548387097,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.4,0.515547263681592,1.4689774459950382,8.940007361059992,"[-3, 0, 0, 0, 0, -2, 2, -1, 2, 0, 2, 0, 2, 1, -1, 0, -1, -2, -2]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9105999263894001,0.07894717639224609,0.17507402771719496,0.6154889693202749,0.034008364841819475,0.17507402771719496,-1.0,-1.0,0.025,0.2358870967741935,0.2899193548387097,0.2899193548387097,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.5,0.515547263681592,1.4689774459950382,8.940007361059992,"[-3, 0, 0, 0, 0, -2, 2, -1, 2, 0, 2, 0, 2, 1, -1, 0, -1, -2, -2]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9105999263894001,0.07894717639224609,0.17507402771719496,0.6154889693202749,0.034008364841819475,0.17507402771719496,-1.0,-1.0,0.025,0.2358870967741935,0.2899193548387097,0.2899193548387097,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.6,0.5982587064676617,1.3377121081198773,7.565738355212039,"[-3, 0, 0, 0, 0, -1, 2, 0, 2, 0, 2, 0, 2, 1, -1, 0, -1, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9243426164478796,0.07780084795363235,0.17507402771719496,0.6154889693202749,0.034008364841819475,0.17507402771719496,-1.0,-1.0,0.025,0.2358870967741935,0.2899193548387097,0.2899193548387097,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.7,0.5982587064676617,1.3377121081198773,7.565738355212039,"[-3, 0, 0, 0, 0, -1, 2, 0, 2, 0, 2, 0, 2, 1, -1, 0, -1, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9243426164478796,0.07780084795363235,0.17507402771719496,0.6154889693202749,0.034008364841819475,0.17507402771719496,-1.0,-1.0,0.025,0.2358870967741935,0.2899193548387097,0.2899193548387097,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.8,0.6100746268656716,1.3178930553209385,7.12714186398397,"[-3, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 1, -1, 0, -1, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9287285813601605,0.07957323317107452,0.17478035428205485,0.6154889693202749,0.034008364841819475,0.17478035428205485,-1.0,-1.0,0.025,0.2358870967741935,0.2879032258064516,0.2879032258064516,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.9,0.5509950248756219,1.4142135623730951,7.478019056966424,"[-3, 0, 0, 0, 0, 0, 3, 0, 2, 0, 2, 0, 2, 1, -1, 0, 1, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.9252198094303359,0.08360040845518062,0.17263018218329987,0.6077551487279153,0.032308624052289875,0.17263018218329987,-1.0,-1.0,0.025,0.2358870967741935,0.2850806451612903,0.2850806451612903,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_30,0.95,0.4682835820895521,1.538967528127731,8.672351040772092,"[-3, 1, 1, 1, 0, 0, 3, 0, 2, 0, 3, 0, 2, 1, 0, 0, 1, -2, -1]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.913276489592279,0.08621467919136055,0.17206682700362533,0.6077368639992634,0.032308624052289875,0.17206682700362533,-1.0,-1.0,0.025,0.2354838709677419,0.2830645161290323,0.2830645161290323,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.29,-38.186320754716974,12.889918541247653,99.04789654789654,"[-7, -14, -6, -12, -24, -16, -16, -7, -15, -15, -8, -10, -1, -10, -6, -9, -10, -18, -12, -19]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.00952103452103451,0.5739189585947896,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.4,-29.188679245283016,11.313708498984761,86.07388444888444,"[-5, -14, -6, -10, -21, -15, -15, -6, -11, -12, -6, -9, 0, -9, -5, -7, -9, -17, -12, -15]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.13926115551115553,0.5221362277878671,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.5,-23.068396226415093,10.101980003939822,75.90362415362415,"[-5, -13, -5, -9, -18, -13, -15, -6, -10, -12, -5, -7, 0, -7, -5, -5, -7, -15, -10, -14]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.24096375846375845,0.45442662939228023,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.6,-18.056603773584904,8.988882021697693,66.2763764013764,"[-3, -11, -1, -5, -15, -13, -15, -6, -9, -11, -4, -7, 0, -7, -5, -5, -7, -13, -10, -11]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.337236235986236,0.41421522829393315,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.7,-13.17452830188679,7.752418977325722,56.33770396270397,"[-2, -9, 3, -4, -13, -12, -13, -6, -7, -7, 0, -4, 0, -7, -5, -5, -6, -12, -9, -10]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.43662296037296044,0.3768863263801227,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.8,-8.740566037735848,6.4265076052238514,46.94677544677545,"[-2, -7, 3, -4, -10, -9, -10, -6, -3, -7, 1, -4, 0, -7, -4, -3, -4, -11, -8, -9]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.5305322455322454,0.3003212619716083,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.9,-5.061320754716981,5.06951674225463,37.33838383838384,"[-1, -4, 3, -3, -6, -7, -8, -5, -2, -7, 2, -3, 1, -4, -4, -3, -4, -9, -6, -8]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.6266161616161616,0.2028681326107284,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_2_exp_dataset_size_31,0.95,-1.7712264150943393,3.427827300200522,24.978313353313357,"[-1, -2, 3, -2, -3, -5, -4, -2, -2, -5, 2, 1, 1, -3, -2, -3, -4, -5, -4, -7]","[13, 15, 13, 11, 8, 12, 15, 9, 12, 14, 12, 12, 12, 15, 15, 11, 12, 13, 9, 15]",0.7502168664668665,0.12255754649520068,0.26831310555836774,0.7079011859173648,0.10944316838703701,0.26831310555836774,-1.0,-1.0,0.029435483870967737,0.3173387096774193,0.3798387096774193,0.3798387096774193,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.29,-4.0722125938763725,4.685082710048992,32.3256882006882,"[2, 2, 4, 4, 6, 6, 4, 1, 11, 2, 3, 4, 7, 4, 5, 6, 1, 2, 5, 2]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.676743117993118,0.16243993900524475,0.22062477181912513,0.5369152348926723,0.11383723557080451,0.22062477181912513,-1.0,-1.0,0.045344129554655874,0.2704453441295547,0.27489878542510116,0.27489878542510116,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.4,-4.834777585210861,5.024937810560445,35.40877178377178,"[4, 3, 6, 4, 6, 7, 4, 1, 11, 2, 3, 4, 7, 4, 5, 6, 1, 2, 6, 3]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.6459122821622822,0.16009429620208546,0.21621691721626168,0.5202108315330817,0.11383723557080451,0.21621691721626168,-1.0,-1.0,0.045344129554655874,0.26558704453441295,0.26558704453441295,0.26558704453441295,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.5,-5.759098786828423,5.408326913195984,37.7204600954601,"[4, 3, 6, 5, 6, 8, 4, 1, 12, 2, 3, 4, 8, 4, 5, 6, 1, 3, 7, 3]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.6227953990453992,0.17450204659746021,0.21211664643059877,0.5117603049517612,0.1105355225634327,0.21211664643059877,-1.0,-1.0,0.045344129554655874,0.2603238866396761,0.2603238866396761,0.2603238866396761,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.6,-6.602541883304449,5.735852159879995,40.63898601398601,"[5, 3, 6, 5, 8, 8, 4, 1, 12, 3, 3, 4, 8, 5, 5, 6, 1, 3, 8, 4]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.5936101398601399,0.17858044847025395,0.2064460378015296,0.4944248163008553,0.10727861792560049,0.2064460378015296,-1.0,-1.0,0.045344129554655874,0.25222672064777324,0.25222672064777324,0.25222672064777324,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.7,-8.173887926054304,6.300793600809346,46.609820734820744,"[6, 5, 7, 5, 8, 9, 4, 2, 12, 5, 3, 5, 8, 7, 6, 6, 1, 5, 8, 4]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.5339017926517926,0.17143523110210346,0.19923255446197424,0.46762057208190144,0.10727861792560049,0.19923255446197424,-1.0,-1.0,0.045344129554655874,0.24129554655870442,0.24129554655870442,0.24129554655870442,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.8,-10.935297515886772,7.1867934435323795,54.70397657897658,"[6, 5, 8, 6, 8, 9, 4, 4, 13, 5, 5, 7, 10, 8, 6, 7, 2, 7, 10, 5]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.4529602342102342,0.1694450116802098,0.1737122510410422,0.4040806711997741,0.09991166267812644,0.1737122510410422,-1.0,-1.0,0.045344129554655874,0.20607287449392714,0.20607287449392714,0.20607287449392714,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.9,-13.303870595031775,7.867655305108378,61.27335164835165,"[8, 5, 10, 8, 9, 10, 5, 5, 13, 6, 5, 7, 11, 8, 6, 8, 4, 7, 10, 5]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.3872664835164835,0.17177771681563506,0.15734866595088437,0.3582289140807291,0.09216904982914127,0.15734866595088437,-1.0,-1.0,0.045344129554655874,0.18340080971659917,0.18340080971659917,0.18340080971659917,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_32,0.95,-15.12940496822646,8.35463942968217,65.50639638139639,"[8, 5, 10, 8, 9, 10, 5, 5, 13, 7, 5, 8, 11, 10, 7, 9, 4, 9, 11, 6]","[13, 14, 11, 10, 12, 14, 14, 12, 15, 9, 8, 14, 15, 11, 14, 11, 10, 11, 15, 14]",0.34493603618603613,0.18331790443833637,0.1426815418431638,0.32134539605613416,0.0882903114398384,0.1426815418431638,-1.0,-1.0,0.045344129554655874,0.16639676113360322,0.16639676113360322,0.16639676113360322,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_33,0.29,-11.127035830618892,7.178398969457318,41.197250461956344,"[-3, 13, 0, 10, 10, 9, 0, 2, -2, -1, 12, 8, -1, 5, -2, 13, -1]","[13, 14, 11, 12, 14, 14, 12, 15, 9, 8, 15, 11, 14, 11, 11, 15, 14]",0.5880274953804365,0.33438671152521593,0.10233322907269715,0.35740828206340763,0.019658256148195465,0.10233322907269715,-1.0,-1.0,0.016194331983805668,0.14170040485829957,0.1582995951417004,0.1582995951417004,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_33,0.4,-11.33469055374593,7.239596998858594,40.74476177417354,"[-2, 13, 0, 10, 11, 9, 0, 2, -2, -1, 12, 8, -1, 5, -2, 13, 0]","[13, 14, 11, 12, 14, 14, 12, 15, 9, 8, 15, 11, 14, 11, 11, 15, 14]",0.5925523822582646,0.34609870854609687,0.10120732455677972,0.35740828206340763,0.019658256148195465,0.10120732455677972,-1.0,-1.0,0.016194331983805668,0.14008097165991903,0.15668016194331985,0.15668016194331985,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_33,0.5,-11.33469055374593,7.239596998858594,40.74476177417354,"[-2, 13, 0, 10, 11, 9, 0, 2, -2, -1, 12, 8, -1, 5, -2, 13, 0]","[13, 14, 11, 12, 14, 14, 12, 15, 9, 8, 15, 11, 14, 11, 11, 15, 14]",0.5925523822582646,0.34609870854609687,0.10120732455677972,0.35740828206340763,0.019658256148195465,0.10120732455677972,-1.0,-1.0,0.016194331983805668,0.14008097165991903,0.15668016194331985,0.15668016194331985,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_33,0.6,-11.348534201954397,7.243658484170421,41.279521132462314,"[-2, 13, 1, 10, 11, 9, 0, 2, -2, -1, 12, 8, -1, 5, -2, 13, 0]","[13, 14, 11, 12, 14, 14, 12, 15, 9, 8, 15, 11, 14, 11, 11, 15, 14]",0.5872047886753768,0.34041759008506417,0.09981544623851311,0.350305397861944,0.019658256148195465,0.09981544623851311,-1.0,-1.0,0.016194331983805668,0.14008097165991903,0.15465587044534415,0.15465587044534415,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_33,0.7,-11.694625407166123,7.344465703547688,41.6716779952074,"[-2, 13, 1, 10, 11, 9, 0, 2, -2, -1, 13, 8, 0, 5, -2, 13, 1]","[13, 14, 11, 12, 14, 14, 12, 15, 9, 8, 15, 11, 14, 11, 11, 15, 14]",0.5832832200479259,0.34520587357496685,0.09981544623851311,0.350305397861944,0.019658256148195465,0.09981544623851311,-1.0,-1.0,0.016194331983805668,0.14008097165991903,0.15465587044534415,0.15465587044534415,-1.0,-1.0
yolov8l_dataset_3_exp_dataset_size_33,0.8,-12.525244299674267,7.580935841655311,43.466941555176845,"[-2, 13, 2, 10, 13, 9, 0, 2, -2, -1, 13, 8, 1, 6, -1, 13, 1]","[13, 14, 11, 12, 14, 14, 12, 15, 9, 8, 15, 11, 14, 11, 11, 15, 14]",0.5653305844482315,0.35204537344494985,0.0971974536700255,0.33575394271642944,0.019658256148195465,0.0971974536700255,-1.0,-1.0,0.016194331983805668,0.13724696356275304,0.15060728744939272,0.15060728744939272,-1.0,-1.0
